genres_1,genres_2,budget,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,popularity,production_companies,revenue,runtime,title,vote_average,vote_count
Drama,,20000000,1970s,afghanistan,hanggliding,warinafghanistan,taliban,cowardice,10.446722,DreamWorks SKG,73276047,128,The Kite Runner,7.3,394
Drama,Crime,20000000,lifeanddeath,transplantation,suicideattempt,desperation,lossoffamily,ex-detainee,32.243357,This Is That Productions,60427839,124,21 Grams,7.2,918
Action,Drama,20000000,independentfilm,,,,,,9.149089,Icon Productions,16605763,84,Paparazzi,5.8,52
Comedy,Romance,20000000,infidelity,bachelor,blackmail,fantasy,truth,party,5.596835,Metro-Goldwyn-Mayer (MGM),17432163,101,A Guy Thing,5.3,83
Drama,Comedy,0,college,lostandfound,olderbrotheryoungersister,womandirector,youngadult,collegestudent,5.214408,Columbia Pictures,0,98,Loser,5,120
Documentary,,20000000,usa,capitalism,capitalist,wallstreet,criticismandblame,banking,10.50098,The Weinstein Company,17436509,120,Capitalism: A Love Story,7,167
Drama,History,20000000,jesuschrist,biography,epic,,,,3.011205,George Stevens Productions,15473333,199,The Greatest Story Ever Told,6.5,41
Crime,Drama,19500000,fbi,missingchild,,,,,15.012237,Ingenious Media,34854990,111,Secret in Their Eyes,6.2,336
Action,Comedy,25000000,naturaldisaster,violence,mortaldanger,duringcreditsstinger,,,16.238961,Grosvenor Park Media Ltd.,14109284,87,Disaster Movie,3,240
Action,Crime,20000000,robbery,homelessperson,bank,armoredcar,truck,heist,15.21229,Screen Gems,22942221,88,Armored,5.5,208
Comedy,Thriller,20000000,londonengland,bomb,brotherbrotherrelationship,helicopter,basedonnovel,bank,6.397042,Regency Enterprises,13801755,97,The Man Who Knew Too Little,6.5,125
Comedy,Romance,20000000,basedonnovel,loser,magazine,womanizer,mission,search,19.220789,Regency Enterprises,30426096,106,What's Your Number?,6.2,671
Action,Thriller,20000000,usapresident,antihero,dementia,future,space,convict,35.232278,Canal+,32204030,95,Lockout,5.8,715
Comedy,,40000000,jealousy,inventor,neighbor,bestfriend,milliionaire,dog,9.842771,Columbia Pictures,0,99,Envy,4.8,139
Action,Thriller,20000000,femalenudity,prostitute,horserace,heart,stripclub,electricshock,35.542809,Lakeshore Entertainment,34560577,96,Crank: High Voltage,5.9,861
Action,Comedy,0,lover(female),talent,mafiaboss,author,,,7.829295,Miramax Films,0,98,Bullets Over Broadway,7,130
Drama,,20000000,basedonnovel,persia,queen,esther,,,3.476925,Gener8Xion Entertainment,13391174,123,One Night with the King,6.1,12
Drama,Action,30000000,terror,journalist,lover(female),saigon,indochina,,5.133744,Miramax Films,27674124,101,The Quiet American,6.4,81
Comedy,Drama,20000000,newyork,chicago,midlifecrisis,television,daughter,father,14.031377,Paramount Pictures,12482775,101,The Weather Man,6,289
Action,Adventure,20000000,sport,,,,,,17.227376,Miramax Films,12398628,96,Undisputed,6.1,139
Comedy,Fantasy,0,dyinganddeath,misanthrope,lecture,cardiopulmoneryresuscitation,,,17.98817,DreamWorks SKG,0,102,Ghost Town,6.4,286
Action,Adventure,20000000,police,cops,catandmouse,family,revengedrama,,15.66135,The Mark Gordon Company,17280326,108,12 Rounds,5.7,220
Drama,Horror,20000000,vampire,childvampire,remake,bully,youngboy,biting,19.705311,Hammer Film Productions,24145613,116,Let Me In,6.7,641
Adventure,Action,0,underdog,hero,friendship,treasurehunt,friends,revenge,2.645722,TriStar Pictures,0,93,3 Ninjas Kick Back,4.5,48
Drama,Comedy,0,camcorder,videoband,delusion,nuclearpowerplant,videostore,,17.662683,New Line Cinema,0,102,Be Kind Rewind,6.2,424
Comedy,Drama,0,worldwarii,widow,musical,theatremilieu,nacktrevue,variety,2.894154,NULL,0,103,Mrs Henderson Presents,6.4,62
Action,Thriller,20000000,heist,betrayal,dirtycop,,,,29.371987,Worldview Entertainment,12639297,115,Triple 9,5.6,797
Comedy,Drama,20000000,newyork,writer'sblock,insanity,independentfilm,author,,11.352693,Fine Line Features,10686841,96,Deconstructing Harry,7.3,187
Comedy,Romance,20000000,gay,dance,architect,artist,tango,businessman,7.553773,Village Roadshow Pictures,0,98,Three to Tango,5.4,62
Drama,,20000000,londonengland,cook,restaurant,diva,career,kitchen,30.477114,Double Feature Films,36606743,100,Burnt,6.3,950
Comedy,Crime,20000000,prison,prisoner,independentfilm,,,,9.927018,Paramount Pictures,0,106,We're No Angels,5.6,105
Music,Comedy,20000000,paris,venice,adultery,robbery,lovesickness,dancer,12.379781,Miramax Films,0,101,Everyone Says I Love You,6.5,147
Action,Crime,20000000,lossofson,repayment,revenge,murder,gang,policeofficerkilled,12.643703,Twentieth Century Fox Film Corporation,16974459,105,Death Sentence,6.5,297
Drama,,21000000,familyrelationships,doctor,retired,visit,widower,duringcreditsstinger,15.440465,Miramax Films,0,99,Everybody's Fine,6.5,284
Comedy,Family,0,baby,baseball,scientificstudy,computer,genius,mindcontrol,5.886228,Crystal Sky Worldwide,9109322,88,Superbabies: Baby Geniuses 2,1.9,35
Action,Comedy,0,mistakeinperson,falseidentity,armsdealer,cop,policeofficer,dentist,6.925645,New Line Cinema,12382362,83,The Man,5.4,133
Action,Comedy,20000000,,,,,,,9.36146,New Line Cinema,10337477,84,Code Name: The Cleaner,4.7,78
Comedy,,20000000,gay,dragqueen,mistakenidentity,,,,6.102663,Universal Pictures,11341016,98,Connie and Carla,6.4,24
Comedy,Drama,8000000,brokenengagement,charity,celebrity,tragiclove,dancehallgirl,basedonstagemusical,0.709143,Universal Pictures,20000000,149,Sweet Charity,6.5,15
Comedy,Romance,20000000,basedonnovel,1970s,privateinvestigator,smokingmarijuana,losangeles,1960s,45.742217,Ghoulardi Film Company,11110975,148,Inherent Vice,6.5,833
Family,,0,,,,,,,1.682839,NULL,0,85,Doogal,3.2,18
Music,Drama,20000000,musical,3d,,,,,8.237336,Screen Gems,16549477,110,Battle of the Year,5.9,88
Comedy,Fantasy,20000000,terrorist,parody,documentaryfilmmaker,sattire,,,2.605374,Mpower Pictures,7000000,83,An American Carol,4.1,20
Action,Crime,12000000,mexico,whitehouse,nuclearmissile,machete,outerspace,,29.072964,Open Road Films,15008161,107,Machete Kills,5.3,631
Horror,,22000000,badboss,evilmother,revenge,humiliation,obedience,,1.322528,New Line Cinema,0,100,Willard,5.8,82
Comedy,,0,tvshow,bigfoot,,,,,4.961306,Paramount Pictures,6575282,87,Strange Wilderness,4.7,69
Comedy,Drama,0,prostitute,musical,biography,telephonecall,cigarsmoking,drink,8.628519,Newmarket Capital Group,0,160,Topsy-Turvy,6.7,41
Comedy,Drama,20000000,japanese,worldwarii,spirituality,,,,12.232048,Metanoia Films,6420319,106,Little Boy,7,185
Drama,Thriller,15000000,basedonnovel,psychoanalysis,sigmundfreud,biography,spanking,basedonplay,27.133277,Recorded Pictures Company,27462041,99,A Dangerous Method,6.2,571
Animation,Science Fiction,8700000,california,detective,basedonnovel,dream,undercover,cocaine,26.093043,Thousand Words,7659918,100,A Scanner Darkly,6.8,532
Drama,,0,wave,surfing,sport,mentorprot\u00e9g\u00e9relationship,santacruzcalifornia,,13.621201,Fox 2000 Pictures,0,117,Chasing Mavericks,7,216
Action,Fantasy,20000000,detective,monster,professor,island,museum,darkness,9.292987,Boll Kino Beteiligungs GmbH & Co. KG,10442808,96,Alone in the Dark,3.1,173
Comedy,Drama,20000000,newjersey,musical,battleofthebands,teenager,rockband,,7.716606,Summit Entertainment,5210988,111,Bandslam,5.4,126
Drama,Mystery,20000000,lossofhusband,reincarnation,friends,littleboy,independentfilm,wedding,7.698075,Fine Line Features,0,100,Birth,5.9,179
Crime,Drama,20000000,corruption,capitalism,winter,americandream,immigrant,businessethics,37.629309,Participant Media,12007070,125,A Most Violent Year,6.5,546
Drama,Romance,0,nurse,battle,platoon,veteran,recruitment,,2.405911,Rhombus Media,0,114,Passchendaele,6.3,26
Drama,,0,biography,,,,,,3.350297,Universal Pictures,0,119,Flash of Genius,6.3,59
Drama,Music,20000000,rockandroll,musicstyle,success,johnf.kennedy,advancement,bobdylan,13.032308,Endgame Entertainment,4001121,135,I'm Not There.,6.6,195
Action,Thriller,20000000,kidnapping,spying,government,,,,15.131867,Summit Entertainment,16863583,93,The Cold Light of Day,4.8,271
Adventure,Comedy,20000000,conman,estafa,,,,,10.218307,The Weinstein Company,5530764,114,The Brothers Bloom,6.8,203
Drama,,21000000,newyork,man-womanrelation,writer,,,,12.761176,Likely Story,0,124,"Synecdoche, New York",7.4,278
Adventure,Fantasy,26500000,fight,wolf,villageandtown,iron,pan,wildboar,60.732738,Miramax Films,159375308,134,Princess Mononoke,8.2,1983
Comedy,Drama,0,,,,,,,0.49446,NULL,0,114,Bon voyage,5.7,20
Comedy,Music,0,camp,disco,womandirector,villagepeople,,,6.574285,EMI Films,0,124,Can't Stop the Music,4.9,9
Action,Adventure,2000000,gallows,australia,psychopath,outlaw,misanthrope,gang,14.617944,Autonomous,5048693,104,The Proposition,7.1,218
Drama,,20000000,americanfootball,biography,sport,championship,,,3.102987,Paul Schiff Productions,0,118,My All American,6.8,36
Comedy,,20000000,,,,,,,5.65327,Paramount Pictures,1675706,84,Marci X,3.3,12
Action,Science Fiction,20000000,resistance,fascism,totalitarianregime,destroy,phasing,dystopia,44.566609,Dimension Films,5359645,107,Equilibrium,6.9,1552
Drama,War,40000000,basedontruestory,duringcreditsstinger,,,,,8.978408,Australian Film Finance Corporation,7400000,125,The Children of Huang Shi,6.5,52
Drama,Action,0,corruption,subway,infiltration,criminal,,,10.150993,Miramax Films,0,115,The Yards,6,97
Family,,0,,,,,,,0.28576,NULL,0,88,The Oogieloves in the Big Balloon Adventure,2.2,8
Drama,Romance,10000000,france,hotel,1970s,grief,travel,unhappiness,11.267676,Plan B Entertainment,3727746,122,By the Sea,5.4,156
Animation,Fantasy,20000000,england,inventor,ball,boy,industrialrevolution,kugel,9.129808,Bandai Visual Company,0,126,Steamboy,6.4,102
Drama,,0,sport,,,,,,2.013405,Bristol Bay Productions,0,101,The Game of Their Lives,5.8,14
Drama,Mystery,0,difficultchildhood,patriarch,childhoodtrauma,dysfunctionalmarriage,,,20.086645,The Weinstein Company,0,101,All Good Things,5.9,286
Adventure,,20000000,inlovewithenemy,indigenous,island,,,,3.581906,Tig Productions,305070,107,Rapa Nui,6.2,33
Comedy,Drama,0,littleboy,ufo,extraterrestrial,,,,12.373248,Columbia Pictures Film Production Asia,47301471,86,CJ7,6.1,107
Comedy,Fantasy,0,mephisto,frenchrevolution,timetravel,leapintime,knight,wedding,12.283025,Gaumont,0,118,The Visitors II: The Corridors of Time,5.8,221
Action,Comedy,20000000,detective,vampire,supernatural,zombie,werewolf,ghouls,10.617236,Hyde Park Films,4634062,107,Dylan Dog: Dead of Night,4.5,139
Drama,Thriller,20000000,drugaddiction,press,releasefromprison,women'sprison,party,exzess,6.377308,NULL,0,100,People I Know,5.5,48
Drama,Fantasy,20000000,shakespeare,sword,island,frog,sorcery,banishment,3.620537,Miramax Films,346594,110,The Tempest,6,31
Horror,Mystery,0,investigation,memoryloss,,,,,27.215666,The Weinstein Company,17671101,106,Regression,5.3,585
Action,History,0,warriorwoman,numberintitle,,,,,4.127155,Visualizer Film Productions,0,102,Three Kingdoms: Resurrection of the Dragon,6.6,35
Crime,Drama,20000000,chicago,infidelity,man-womanrelation,revenge,,,13.118983,Icon Productions,0,95,Butterfly on a Wheel,6.3,130
Comedy,Animation,20000000,falcon,bird,origin,,,,14.182301,Industrial Development Corporation of South Africa,0,83,Zambezia,5.3,68
Drama,History,0,mathematician,biography,prodigy,ramanujam,mathgenius,,0.416179,Camphor Cinema,0,170,Ramanujan,5,3
Animation,,0,,,,,,,0.485405,NULL,0,98,Dwegons,0.5,1
Drama,,20000000,,,,,,,7.444189,Weinstein Compan,0,105,Hands of Stone,6.1,109
Thriller,,20000000,newyear'seve,fire,showdown,terrorist,embassy,handgrenade,33.625477,Nu Image Films,0,96,Survivor,5.4,404
Thriller,Crime,27220000,gun,escape,serialkiller,manhunt,hunting,,28.060472,Grindstone Entertainment Group,5496951,105,The Frozen Ground,6.1,465
Drama,Romance,19400000,china,cholera,foreignaid,epidemic,lovelessmarriage,,20.746932,Emotion Pictures,0,125,The Painted Veil,7.1,312
Action,Crime,27000000,terror,raf,1970s,,,,7.727035,Nouvelles \u00c9ditions de Films (NEF),0,150,The Baader Meinhof Complex,7.1,157
Adventure,Drama,22000000,countryside,basedonnovel,suicideattempt,cultureclash,lossoffamily,deserter,45.707835,Tig Productions,424208848,181,Dances with Wolves,7.6,1046
Comedy,,20000000,classroom,teacher,school,workplacehumor,,,28.497242,Columbia Pictures,216197492,92,Bad Teacher,5.4,1584
Drama,Crime,19000000,newyork,alcohol,sex,detective,newspaper,nudity,11.47316,Universal Pictures Corporation,110879513,113,Sea of Love,6.7,141
Comedy,,19000000,jealousy,cinderella,work,stepmother,highschool,schoolparty,25.28132,Gaylord Films,70067909,95,A Cinderella Story,6.1,713
Crime,Horror,14000000,halloween,gore,serialkiller,slasher,tabloid,newsreporter,45.99611,Woods Entertainment,173046663,111,Scream,7,1476
Horror,Thriller,0,hunter,nanny,nudity,collector,house,supernatural,20.392858,Columbia Pictures Corporation,0,91,Thir13en Ghosts,5.4,440
Horror,Thriller,19000000,hotel,isolation,hotelier,colorado,maze,bartender,78.699993,Hawk Films,44017374,144,The Shining,8.1,3757
Adventure,Comedy,19000000,clocktower,carrace,terrorist,delorean,lightning,guitar,76.603233,Universal Pictures,381109762,116,Back to the Future,8,6079
Horror,Mystery,19000000,lunaticasylum,aftercreditsstinger,,,,,13.664614,Dark Castle Entertainment,40846082,93,House on Haunted Hill,5.5,209
Drama,Comedy,0,aunt,duringcreditsstinger,,,,,2.242809,Lions Gate Films,0,113,I Can Do Bad All By Myself,6,40
Action,Drama,27000000,newjersey,martialarts,sister,sport,murder,mixedmartialarts,1.224105,Cinestyle Media Group,0,90,Fight Valley,3.9,8
Comedy,Romance,19000000,alcohol,singleparent,baby,restaurant,aquarium,sperm,27.494037,Mandate Pictures,49830607,101,The Switch,5.9,583
Comedy,,18000000,venice,france,prison,fire,europe,marriedcouple,18.47518,Twentieth Century Fox Film Corporation,101564935,95,Just Married,5.3,404
Drama,Action,19100000,palace,impostor,pervertion,,,,10.559414,Corrino Media Corporation,5728213,109,The Devil's Double,6.5,208
Animation,Drama,0,,,,,,,1.916351,Destination Films,0,85,Thomas and the Magic Railroad,4.6,8
Mystery,Horror,20000000,terror,biologicalweapon,cover-up,splatter,duringcreditsstinger,virus,28.867568,Penn Station Entertainment,54956140,101,The Crazies,6.2,633
Fantasy,Adventure,15000000,witch,parentskidsrelationship,magic,twilight,darkness,villageandtown,118.968562,Studio Ghibli,274925095,125,Spirited Away,8.3,3840
Action,Crime,0,robbery,streetwar,gunbattle,roguecop,,,3.376967,Focus Films,0,110,Firestorm,5.9,43
Action,Drama,25000000,femalenudity,exoticisland,mutiny,lake,nudity,sailing,7.436491,Dino De Laurentiis Company,8613462,132,The Bounty,6.5,108
Drama,,0,worldwarii,book,nazigermany,jewish,,,57.84156,Studio Babelsberg,76586316,131,The Book Thief,7.4,1486
Comedy,Adventure,19000000,sex,jealousy,virgin,nudity,community,friendship,17.952817,Summit Entertainmen,18755936,109,Sex Drive,6,342
Romance,Comedy,19000000,taxi,bar,wales,marriageproposal,airplane,pub,21.959742,Universal Pictures,29922472,100,Leap Year,6.4,465
Drama,History,19000000,romanempire,ancientrome,,,,,4.229942,Paramount Pictures,4750000,188,The Fall of the Roman Empire,6,33
Comedy,Drama,19000000,becominganadult,lie,night,sister,job,party,11.766564,Imagine Entertainment,6928068,97,Take Me Home Tonight,6.2,208
Drama,,0,basedontruestory,,,,,,2.366251,Gran Via Productions,5310554,121,Won't Back Down,5.8,40
Family,Fantasy,19000000,ballet,,,,,,0.068228,Warner Bros. Family Entertainment,2119994,93,The Nutcracker,5.6,5
Thriller,Drama,18000000,politician,kansascity,election,jazzmusic,,,5.380733,Fine Line Features,0,116,Kansas City,6.1,12
Drama,,0,basedonnovel,jewishlife,ohio,1950s,,,5.625989,Likely Story,0,110,Indignation,6.8,69
Horror,Thriller,19000000,holywater,longisland,remake,familydinner,paranormal,violence,30.205943,Platinum Dunes,108047131,90,The Amityville Horror,6,588
Comedy,Crime,19000000,alligator,marriagecrisis,writer'sblock,orchid,,,26.441669,Beverly Detroit,32801173,114,Adaptation.,7.3,638
Horror,,15000000,cage,dystopia,survivor,zombie,zombieapocalypse,,15.262492,Universal Pictures,46770602,93,Land of the Dead,6,381
Action,,0,,,,,,,1.583918,Sun Entertainment Culture,0,107,Out of Inferno,5.8,11
Adventure,Drama,18500000,gonzojournalist,sweatyface,fakeidentity,weddingchapel,grapefruit,cadillacconvertible,44.511363,Universal Pictures,10680275,118,Fear and Loathing in Las Vegas,7.2,1301
Comedy,Romance,18500000,,,,,,,16.665841,Media Rights Capital,31912793,100,The Invention of Lying,6,518
Comedy,,18000000,alcohol,baby,party,family,fraternity,fraternityhouse,36.471231,Universal Pictures,268157400,96,Neighbors,6.2,2713
Romance,Comedy,23000000,dualidentity,bank,mockery,green,balloon,jailcell,85.30318,New Line Cinema,351583407,101,The Mask,6.6,2472
Fantasy,Drama,18000000,baseball,co-worker,bronx,pinballmachine,toymaker,duet,20.716023,Gracie Films,151668774,104,Big,6.9,993
Comedy,,18000000,malenudity,usa,california,prostitute,journalist,rodeo,29.487784,Twentieth Century Fox Film Corporation,261572744,82,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,1579
Comedy,,18000000,harvardlawschool,blackfemalejudge,smartblonde,girlpower,,,25.43954,Marc Platt Productions,141774679,96,Legally Blonde,6.1,882
Science Fiction,Action,18000000,,,,,,,15.314027,Paramount Pictures,87000000,105,Star Trek III: The Search for Spock,6.4,434
Crime,Drama,19000000,epilepsy,possession,teenagegirl,spirit,umbrella,cross,32.602868,Lakeshore Entertainment,144216468,122,The Exorcism of Emily Rose,6.3,659
Comedy,,17000000,fish,aquarium,carnival,house,callboy,vacation,9.832326,Happy Madison Productions,65535067,88,Deuce Bigalow: Male Gigolo,5.5,308
Thriller,Action,16000000,airplane,therapture,remake,pilothero,,,33.452469,Stoney Lake Entertainment,19682924,110,Left Behind,3.7,392
Comedy,Drama,0,holiday,christmas,,,,,14.190837,Fox 2000 Pictures,0,103,The Family Stone,6.2,249
Comedy,Drama,18000000,blaxploitation,,,,,,6.501815,Metro-Goldwyn-Mayer (MGM),65070412,106,Barbershop 2:  Back in Business,5.6,74
Drama,Comedy,23000000,holiday,elves,christmasparty,departmentstore,safe,drink,26.58873,Columbia Pictures,76488889,91,Bad Santa,6.5,656
Science Fiction,Comedy,16500000,android,undercover,missile,grouptherapy,airplane,dancingscene,36.15716,New Line Cinema,67683989,94,Austin Powers: International Man of Mystery,6.5,1013
Romance,Comedy,18000000,comedy,wedding,,,,,16.027955,Universal Pictures,88923251,94,My Big Fat Greek Wedding 2,5.5,322
